step,reward
158027,1.1100000143051147
158119,1.1100000143051147
158205,1.1100000143051147
158322,1.1100000143051147
158414,1.1200000047683716
158506,1.090000033378601
158673,1.090000033378601
158913,1.1200000047683716
159003,1.1200000047683716
159095,1.1200000047683716
159236,1.090000033378601
159326,1.100000023841858
159446,1.1100000143051147
159538,1.1100000143051147
159731,1.1100000143051147
159848,1.1399999856948853
160082,1.1799999475479126
160174,1.1799999475479126
160264,1.1799999475479126
160356,1.1699999570846558
160492,1.149999976158142
160580,1.149999976158142
160670,1.0399999618530273
160762,1.0399999618530273
160900,1.0399999618530273
161038,1.0399999618530273
161130,1.0499999523162842
161262,1.059999942779541
161354,1.059999942779541
161564,1.0800000429153442
161656,1.100000023841858
161748,1.090000033378601
161840,1.0800000429153442
162003,1.0800000429153442
162093,1.090000033378601
162209,1.090000033378601
162324,1.100000023841858
162412,1.100000023841858
162500,1.100000023841858
162633,1.100000023841858
162725,1.1100000143051147
162845,1.0800000429153442
162931,1.059999942779541
163023,1.059999942779541
163238,1.0399999618530273
163330,1.0499999523162842
163422,1.0499999523162842
163514,1.0499999523162842
163698,1.0499999523162842
163839,1.090000033378601
163971,1.090000033378601
164059,1.100000023841858
164151,1.100000023841858
164243,1.100000023841858
164408,1.0700000524520874
164496,1.059999942779541
164588,1.059999942779541
164680,1.0399999618530273
164887,1.0399999618530273
165023,1.0199999809265137
165113,1.0299999713897705
165234,1.0399999618530273
165326,1.0099999904632568
165490,1.0099999904632568
165582,1.0099999904632568
165674,1.0
165813,1.0
165903,1.0
166116,1.0
166208,1.0099999904632568
166300,1.0099999904632568
166392,1.0
166484,0.9800000190734863
166576,0.9800000190734863
166696,0.9700000286102295
166834,0.9800000190734863
166954,0.9599999785423279
167115,0.9599999785423279
167279,0.9599999785423279
167371,0.9599999785423279
167509,0.9599999785423279
167601,0.9700000286102295
167693,0.9599999785423279
167886,0.9599999785423279
167978,0.9700000286102295
168070,0.9700000286102295
168162,0.9700000286102295
168349,0.9900000095367432
168441,0.9900000095367432
168604,1.0099999904632568
168868,1.0299999713897705
169136,1.059999942779541
169228,1.0399999618530273
169346,1.0399999618530273
169511,1.0499999523162842
169603,1.0099999904632568
169695,0.9900000095367432
169831,1.0
169951,1.0
170043,1.0099999904632568
170135,0.9900000095367432
170273,0.8999999761581421
170365,0.9100000262260437
170485,0.9100000262260437
170577,0.9200000166893005
170742,0.9100000262260437
170830,0.9200000166893005
170993,0.9300000071525574
171205,0.9300000071525574
171345,0.9599999785423279
171433,0.949999988079071
171521,0.949999988079071
171686,0.949999988079071
171778,0.949999988079071
171870,0.9399999976158142
171960,0.9399999976158142
172093,0.949999988079071
172254,0.9599999785423279
172423,0.9599999785423279
172543,0.9900000095367432
172635,0.9900000095367432
172723,0.9800000190734863
172809,0.9800000190734863
172897,0.9800000190734863
173110,0.9800000190734863
173302,1.0299999713897705
173440,1.0399999618530273
173560,1.0499999523162842
173652,1.0499999523162842
173744,1.0399999618530273
173832,1.0399999618530273
173924,1.0399999618530273
174151,1.0299999713897705
174243,1.0299999713897705
174329,1.0299999713897705
174463,1.0399999618530273
174745,1.0800000429153442
174837,1.0700000524520874
174929,1.0700000524520874
175021,1.0700000524520874
175237,1.0299999713897705
175329,1.0199999809265137
175490,1.0399999618530273
175703,1.0399999618530273
175816,1.149999976158142
175934,1.149999976158142
176081,1.159999966621399
176169,1.1699999570846558
176261,1.1699999570846558
176476,1.159999966621399
176616,1.190000057220459
176758,1.2000000476837158
176850,1.190000057220459
176942,1.190000057220459
177034,1.1699999570846558
177266,1.190000057220459
177358,1.190000057220459
177450,1.190000057220459
177542,1.190000057220459
177634,1.1699999570846558
177847,1.159999966621399
177939,1.1799999475479126
178056,1.190000057220459
178251,1.190000057220459
178441,1.2200000286102295
178561,1.2300000190734863
178728,1.2300000190734863
178820,1.25
178912,1.25
179031,1.2599999904632568
179151,1.2300000190734863
179243,1.2400000095367432
179335,1.2400000095367432
179455,1.2400000095367432
179543,1.2100000381469727
179631,1.2100000381469727
179794,1.2200000286102295
179987,1.25
180079,1.25
180171,1.25
180263,1.2300000190734863
180353,1.2300000190734863
180493,1.2400000095367432
180585,1.2400000095367432
180677,1.2000000476837158
180765,1.190000057220459
180900,1.190000057220459
180992,1.190000057220459
181258,1.190000057220459
181344,1.2100000381469727
181434,1.2100000381469727
181629,1.2100000381469727
181814,1.25
181906,1.25
181998,1.2200000286102295
182090,1.2200000286102295
182182,1.2200000286102295
182302,1.2300000190734863
182486,1.2300000190734863
182606,1.25
182698,1.25
182790,1.2400000095367432
182880,1.2100000381469727
183045,1.2100000381469727
183214,1.2100000381469727
183306,1.2300000190734863
183398,1.2200000286102295
183490,1.2200000286102295
183582,1.2200000286102295
183674,1.190000057220459
183766,1.190000057220459
183858,1.190000057220459
183950,1.1699999570846558
184042,1.1699999570846558
184209,1.149999976158142
184397,1.159999966621399
184584,1.1399999856948853
184676,1.1299999952316284
184768,1.1299999952316284
184860,1.100000023841858
184952,1.100000023841858
185044,1.100000023841858
185136,1.090000033378601
185228,1.090000033378601
185570,1.0800000429153442
185712,1.1799999475479126
185804,1.1799999475479126
185940,1.1799999475479126
186062,1.1799999475479126
186154,1.1799999475479126
186246,1.1799999475479126
186334,1.159999966621399
186426,1.1399999856948853
186518,1.1399999856948853
186610,1.100000023841858
186702,1.100000023841858
186794,1.100000023841858
186959,1.100000023841858
187296,1.100000023841858
187463,1.1799999475479126
187555,1.2000000476837158
187720,1.2100000381469727
187812,1.190000057220459
187904,1.190000057220459
188139,1.159999966621399
188372,1.2000000476837158
188513,1.2300000190734863
188628,1.2400000095367432
188720,1.2400000095367432
188842,1.2400000095367432
188934,1.2000000476837158
189024,1.190000057220459
189290,1.2200000286102295
189426,1.2200000286102295
189567,1.2400000095367432
189734,1.2400000095367432
189873,1.2599999904632568
189965,1.2300000190734863
190055,1.2300000190734863
190334,1.2300000190734863
190596,1.2799999713897705
190716,1.2599999904632568
190927,1.2899999618530273
191065,1.2899999618530273
191311,1.2999999523162842
191500,1.3600000143051147
191667,1.3300000429153442
191959,1.399999976158142
192051,1.399999976158142
192332,1.2899999618530273
192513,1.350000023841858
192662,1.3700000047683716
192754,1.3600000143051147
192846,1.3600000143051147
192964,1.3600000143051147
193127,1.340000033378601
193296,1.3600000143051147
193441,1.3799999952316284
193529,1.3799999952316284
193621,1.3799999952316284
193802,1.340000033378601
193971,1.3700000047683716
194063,1.3899999856948853
194204,1.3899999856948853
194296,1.399999976158142
194661,1.4199999570846558
194910,1.5199999809265137
195002,1.5099999904632568
195122,1.5099999904632568
195210,1.4900000095367432
195325,1.4800000190734863
195417,1.4700000286102295
195509,1.4500000476837158
195629,1.4500000476837158
195796,1.4600000381469727
195888,1.4700000286102295
195980,1.4600000381469727
196145,1.4800000190734863
196260,1.4800000190734863
196376,1.4800000190734863
196468,1.4900000095367432
196604,1.4800000190734863
196746,1.4700000286102295
196961,1.4700000286102295
197150,1.5
197242,1.5199999809265137
197334,1.5199999809265137
197548,1.5399999618530273
197666,1.5399999618530273
197833,1.5499999523162842
197923,1.5700000524520874
198042,1.5700000524520874
198182,1.5800000429153442
198302,1.5800000429153442
198422,1.5499999523162842
198514,1.559999942779541
198604,1.5499999523162842
198694,1.5099999904632568
198842,1.5099999904632568
198965,1.5399999618530273
199057,1.5399999618530273
199351,1.5499999523162842
199517,1.6100000143051147
199609,1.6100000143051147
199701,1.590000033378601
199821,1.5800000429153442
199913,1.590000033378601
200048,1.600000023841858
200138,1.600000023841858
200287,1.5800000429153442
200377,1.5800000429153442
200526,1.5800000429153442
200612,1.600000023841858
200704,1.600000023841858
200920,1.6299999952316284
201012,1.6299999952316284
201179,1.6299999952316284
201471,1.7200000286102295
201563,1.7200000286102295
201751,1.7300000190734863
201839,1.7100000381469727
201959,1.690000057220459
202051,1.690000057220459
202143,1.690000057220459
202235,1.690000057220459
202327,1.690000057220459
202419,1.690000057220459
202511,1.690000057220459
202603,1.690000057220459
202817,1.690000057220459
202935,1.6200000047683716
203086,1.649999976158142
203226,1.649999976158142
203394,1.649999976158142
203486,1.659999966621399
203576,1.659999966621399
203668,1.659999966621399
203760,1.659999966621399
203880,1.659999966621399
203972,1.6699999570846558
204094,1.6699999570846558
204243,1.7000000476837158
204388,1.7000000476837158
204603,1.7000000476837158
204725,1.659999966621399
204817,1.6399999856948853
204909,1.6200000047683716
205001,1.6200000047683716
205093,1.6200000047683716
205232,1.6200000047683716
205427,1.600000023841858
205547,1.590000033378601
205668,1.600000023841858
205756,1.600000023841858
205846,1.600000023841858
205936,1.590000033378601
206028,1.590000033378601
206120,1.5499999523162842
206212,1.5499999523162842
206395,1.5299999713897705
206565,1.559999942779541
206657,1.5499999523162842
206749,1.5399999618530273
206841,1.5399999618530273
206982,1.5499999523162842
207074,1.4900000095367432
207166,1.4600000381469727
207287,1.440000057220459
207407,1.440000057220459
207560,1.440000057220459
207680,1.399999976158142
207800,1.4199999570846558
207892,1.3300000429153442
207982,1.3300000429153442
208118,1.340000033378601
208239,1.2799999713897705
208331,1.25
208516,1.2699999809265137
208608,1.2699999809265137
208729,1.2699999809265137
208849,1.2699999809265137
208941,1.2400000095367432
209027,1.2200000286102295
209119,1.2200000286102295
209211,1.2200000286102295
209349,1.2300000190734863
209441,1.2000000476837158
209531,1.1799999475479126
209623,1.1799999475479126
209713,1.1699999570846558
209805,1.149999976158142
209944,1.0299999713897705
210036,1.0299999713897705
210249,1.0299999713897705
210457,1.059999942779541
210581,1.1200000047683716
210746,1.1399999856948853
210939,1.1699999570846558
211202,1.1699999570846558
211350,1.2000000476837158
211471,1.2200000286102295
211587,1.2200000286102295
211673,1.2100000381469727
211759,1.2100000381469727
211849,1.2000000476837158
212084,1.190000057220459
212203,1.2300000190734863
212341,1.2200000286102295
212429,1.2200000286102295
212519,1.190000057220459
212639,1.1699999570846558
212757,1.190000057220459
212944,1.1799999475479126
213036,1.1799999475479126
213128,1.1699999570846558
213220,1.149999976158142
213391,1.159999966621399
213481,1.149999976158142
213596,1.149999976158142
213711,1.159999966621399
213859,1.149999976158142
213949,1.1699999570846558
214041,1.1699999570846558
214208,1.1699999570846558
214300,1.159999966621399
214390,1.159999966621399
214482,1.149999976158142
214631,1.100000023841858
214723,1.100000023841858
214815,1.100000023841858
214907,1.100000023841858
214999,1.090000033378601
215091,1.0800000429153442
215183,1.0800000429153442
215420,1.0800000429153442
215615,1.1399999856948853
215707,1.1399999856948853
215886,1.149999976158142
216003,1.149999976158142
216095,1.1299999952316284
216215,1.1299999952316284
216367,1.149999976158142
216529,1.090000033378601
216621,1.090000033378601
216713,1.0800000429153442
216805,1.0700000524520874
216895,1.059999942779541
217013,1.0700000524520874
217226,1.0700000524520874
217342,1.1399999856948853
217432,1.149999976158142
217552,1.149999976158142
217766,1.2300000190734863
217886,1.2300000190734863
217978,1.2400000095367432
218288,1.25
218380,1.2400000095367432
218466,1.2300000190734863
218615,1.2300000190734863
218707,1.2300000190734863
218974,1.2699999809265137
219066,1.2699999809265137
219158,1.2699999809265137
219250,1.2699999809265137
219338,1.2599999904632568
219551,1.2899999618530273
219689,1.2699999809265137
219781,1.25
219930,1.25
220053,1.2400000095367432
220143,1.2400000095367432
220281,1.25
220447,1.2699999809265137
220569,1.2699999809265137
220814,1.2799999713897705
220953,1.2999999523162842
221108,1.309999942779541
221244,1.2999999523162842
221336,1.2999999523162842
221428,1.2999999523162842
221520,1.2999999523162842
221612,1.2999999523162842
221753,1.309999942779541
221919,1.309999942779541
222103,1.3300000429153442
222191,1.3200000524520874
222279,1.309999942779541
222371,1.309999942779541
222463,1.309999942779541
222555,1.2999999523162842
222722,1.2999999523162842
222814,1.3200000524520874
222952,1.3200000524520874
223044,1.3200000524520874
223164,1.3200000524520874
223256,1.2999999523162842
223342,1.2799999713897705
223528,1.2999999523162842
223620,1.2999999523162842
223801,1.2899999618530273
223893,1.3200000524520874
224174,1.3200000524520874
224264,1.340000033378601
224443,1.340000033378601
224624,1.3700000047683716
224795,1.4700000286102295
224887,1.4700000286102295
225051,1.4900000095367432
225189,1.4900000095367432
225281,1.5
225373,1.4900000095367432
225512,1.5
225699,1.5199999809265137
225791,1.5199999809265137
225911,1.5199999809265137
226032,1.5399999618530273
226170,1.5299999713897705
226457,1.6100000143051147
226549,1.6100000143051147
226641,1.5700000524520874
226882,1.5399999618530273
226968,1.5199999809265137
227101,1.5
227282,1.5
227370,1.4800000190734863
227504,1.4600000381469727
227596,1.4600000381469727
227714,1.4600000381469727
227882,1.4600000381469727
228002,1.4800000190734863
228094,1.4900000095367432
228208,1.440000057220459
228330,1.4500000476837158
228648,1.4500000476837158
228740,1.5
228860,1.5
228952,1.4900000095367432
229044,1.4700000286102295
229210,1.4700000286102295
229408,1.5
229672,1.5299999713897705
229862,1.559999942779541
230002,1.5700000524520874
230187,1.5700000524520874
230279,1.5700000524520874
230397,1.5800000429153442
230676,1.600000023841858
230850,1.6399999856948853
231011,1.6399999856948853
231160,1.6399999856948853
231278,1.6699999570846558
231478,1.690000057220459
231629,1.7000000476837158
231790,1.7000000476837158
231936,1.7300000190734863
232084,1.75
232176,1.7599999904632568
232268,1.7599999904632568
232418,1.7599999904632568
232536,1.7799999713897705
232654,1.7200000286102295
232832,1.7400000095367432
232922,1.7200000286102295
233014,1.7200000286102295
233106,1.7100000381469727
233196,1.7100000381469727
233361,1.7000000476837158
233498,1.690000057220459
233588,1.690000057220459
233676,1.690000057220459
233840,1.7000000476837158
233958,1.7200000286102295
234102,1.7300000190734863
234243,1.7300000190734863
234396,1.6699999570846558
234514,1.6799999475479126
234634,1.690000057220459
234720,1.6200000047683716
234806,1.6200000047683716
234896,1.6100000143051147
234988,1.5700000524520874
235126,1.5499999523162842
235218,1.559999942779541
235364,1.559999942779541
235555,1.5700000524520874
235647,1.5499999523162842
235810,1.5700000524520874
235902,1.5700000524520874
235994,1.5700000524520874
236086,1.5700000524520874
236303,1.5399999618530273
236422,1.5700000524520874
236540,1.5800000429153442
236632,1.5800000429153442
236720,1.5499999523162842
236855,1.559999942779541
236973,1.5499999523162842
237065,1.5399999618530273
237185,1.5399999618530273
237303,1.5399999618530273
237548,1.5199999809265137
237686,1.5199999809265137
237778,1.5199999809265137
237870,1.5199999809265137
237962,1.5199999809265137
238128,1.5299999713897705
238220,1.5399999618530273
238389,1.5499999523162842
238529,1.5499999523162842
238647,1.5399999618530273
238739,1.5299999713897705
238906,1.5499999523162842
238998,1.5499999523162842
239090,1.5499999523162842
239303,1.5700000524520874
239395,1.5800000429153442
239515,1.5700000524520874
239635,1.5700000524520874
239725,1.5700000524520874
239815,1.559999942779541
240035,1.559999942779541
240220,1.6100000143051147
240312,1.590000033378601
240404,1.590000033378601
240496,1.590000033378601
240586,1.559999942779541
240678,1.5499999523162842
240770,1.5099999904632568
240955,1.5099999904632568
241218,1.5199999809265137
241497,1.4700000286102295
241617,1.4700000286102295
241739,1.4700000286102295
241829,1.4700000286102295
241947,1.4600000381469727
242190,1.5
242282,1.5
242372,1.4800000190734863
242520,1.4800000190734863
242612,1.5
242704,1.4800000190734863
242796,1.4800000190734863
242886,1.399999976158142
243099,1.399999976158142
243267,1.5099999904632568
243460,1.5
243552,1.5199999809265137
243690,1.5199999809265137
243808,1.5199999809265137
243928,1.5
244048,1.5099999904632568
244294,1.5399999618530273
244386,1.5399999618530273
244534,1.5399999618530273
244620,1.5399999618530273
244737,1.5399999618530273
244875,1.5399999618530273
245012,1.5399999618530273
245132,1.5399999618530273
245354,1.5199999809265137
245446,1.5399999618530273
245538,1.5299999713897705
245656,1.5399999618530273
245863,1.5399999618530273
246012,1.5499999523162842
246166,1.590000033378601
246258,1.5399999618530273
246374,1.5399999618530273
246674,1.5399999618530273
246846,1.590000033378601
247036,1.590000033378601
247272,1.590000033378601
247410,1.5700000524520874
247597,1.5700000524520874
247744,1.5700000524520874
247894,1.5700000524520874
248105,1.5800000429153442
248395,1.649999976158142
248487,1.649999976158142
248577,1.6200000047683716
248669,1.600000023841858
248920,1.6299999952316284
249012,1.6299999952316284
249104,1.6299999952316284
249196,1.6100000143051147
249288,1.590000033378601
249528,1.6100000143051147
249620,1.600000023841858
249857,1.600000023841858
250138,1.6399999856948853
250226,1.690000057220459
250343,1.690000057220459
250433,1.6699999570846558
250525,1.6699999570846558
250692,1.690000057220459
250857,1.6799999475479126
250949,1.6799999475479126
251110,1.6799999475479126
251198,1.6799999475479126
251345,1.6699999570846558
251483,1.6699999570846558
251603,1.6699999570846558
251748,1.690000057220459
251924,1.690000057220459
252131,1.7300000190734863
252462,1.8300000429153442
252737,1.8899999856948853
253094,1.9900000095367432
253417,1.9900000095367432
253720,2.0899999141693115
253919,2.140000104904175
254159,2.1700000762939453
254304,2.190000057220459
254563,2.190000057220459
254653,2.2699999809265137
254768,2.2799999713897705
254912,2.259999990463257
255004,2.25
255181,2.25
255431,2.3499999046325684
255673,2.359999895095825
255793,2.390000104904175
256169,2.490000009536743
256347,2.490000009536743
256492,2.509999990463257
256637,2.509999990463257
256914,2.6600000858306885
257127,2.740000009536743
257333,2.740000009536743
257454,2.7899999618530273
257570,2.7799999713897705
257662,2.7799999713897705
257754,2.759999990463257
258026,2.759999990463257
258174,2.809999942779541
258291,2.819999933242798
258664,2.8499999046325684
258919,2.930000066757202
259190,2.930000066757202
259368,2.9800000190734863
259487,3.0
259607,2.990000009536743
259728,3.0
259818,3.0
259997,3.0
260155,3.119999885559082
260327,3.0899999141693115
260573,3.140000104904175
260865,3.140000104904175
260957,3.200000047683716
261049,3.200000047683716
261167,3.2100000381469727
261494,3.299999952316284
261831,3.299999952316284
261998,3.319999933242798
262086,3.2799999713897705
262205,3.2799999713897705
262429,3.299999952316284
262669,3.299999952316284
263097,3.390000104904175
263669,3.4800000190734863
263841,3.559999942779541
264008,3.5799999237060547
264216,3.5799999237060547
264619,3.640000104904175
264711,3.7100000381469727
264907,3.7200000286102295
265300,3.890000104904175
265416,3.890000104904175
265738,3.819999933242798
265912,3.8499999046325684
266240,3.930000066757202
266485,3.9600000381469727
266655,3.9600000381469727
266772,3.9700000286102295
267079,3.9700000286102295
267334,4.03000020980835
267650,4.230000019073486
267799,4.230000019073486
268076,4.230000019073486
268286,4.289999961853027
268547,4.369999885559082
268780,4.440000057220459
268872,4.440000057220459
269100,4.409999847412109
269275,4.449999809265137
269614,4.75
270077,4.909999847412109
270331,4.909999847412109
270589,4.929999828338623
270887,4.949999809265137
271007,4.989999771118164
271236,5.159999847412109
271511,5.159999847412109
271714,5.21999979019165
271907,5.329999923706055
272045,5.289999961853027
272408,5.380000114440918
272696,5.380000114440918
272953,5.420000076293945
273194,5.590000152587891
273483,5.619999885559082
273712,5.579999923706055
273985,5.579999923706055
274262,5.650000095367432
274440,5.690000057220459
274658,5.769999980926514
274839,5.809999942779541
275294,5.809999942779541
275526,6.019999980926514
276092,6.139999866485596
276479,6.269999980926514
276692,6.380000114440918
276886,6.380000114440918
277247,6.409999847412109
277498,6.440000057220459
277681,6.5
277906,6.550000190734863
278141,6.550000190734863
278427,6.710000038146973
278628,6.760000228881836
278889,6.829999923706055
279101,6.889999866485596
279327,6.889999866485596
279579,7.019999980926514
279808,7.090000152587891
280115,7.130000114440918
280475,7.199999809265137
280683,7.199999809265137
280933,7.239999771118164
281244,7.170000076293945
281569,7.349999904632568
281782,7.329999923706055
282210,7.329999923706055
282517,7.309999942779541
282814,7.300000190734863
283028,7.300000190734863
283379,7.409999847412109
283592,7.409999847412109
283794,7.440000057220459
284089,7.539999961853027
284261,7.570000171661377
284588,7.78000020980835
284737,7.78000020980835
285039,7.71999979019165
285315,7.760000228881836
285570,7.789999961853027
286052,7.789999961853027
286553,7.789999961853027
286645,7.869999885559082
287078,7.889999866485596
287282,7.860000133514404
287612,7.880000114440918
287946,7.880000114440918
288395,7.960000038146973
288666,8.050000190734863
288931,8.079999923706055
289314,8.170000076293945
289527,8.170000076293945
289836,8.220000267028809
290002,8.260000228881836
290122,8.220000267028809
290468,8.25
290782,8.25
291040,8.289999961853027
291241,8.369999885559082
291497,8.430000305175781
291842,8.520000457763672
292047,8.520000457763672
292257,8.569999694824219
292510,8.5600004196167
292858,8.800000190734863
293165,8.960000038146973
293378,8.960000038146973
293577,9.010000228881836
293815,9.039999961853027
293935,9.069999694824219
294141,9.09000015258789
294442,9.09000015258789
294641,9.229999542236328
295145,9.300000190734863
295462,9.640000343322754
295770,9.8100004196167
295992,9.8100004196167
296308,9.770000457763672
296623,9.8100004196167
296827,9.829999923706055
297139,9.90999984741211
297352,9.90999984741211
297630,9.9399995803833
297876,10.020000457763672
298089,10.09000015258789
298497,10.149999618530273
298761,10.149999618530273
298969,10.199999809265137
299257,10.25
299599,10.319999694824219
299837,10.319999694824219
300092,10.319999694824219
300436,10.430000305175781
300714,10.489999771118164
301135,10.489999771118164
301376,10.380000114440918
301706,10.380000114440918
302063,10.520000457763672
302278,10.5
302543,10.460000038146973
302789,10.460000038146973
303301,10.460000038146973
303552,10.670000076293945
303975,10.680000305175781
304267,10.609999656677246
304567,10.510000228881836
304926,10.510000228881836
305307,10.529999732971191
305802,10.729999542236328
306070,10.770000457763672
306314,10.710000038146973
306682,10.710000038146973
307194,10.710000038146973
307435,10.739999771118164
307749,10.789999961853027
307965,10.75
308317,10.75
308758,10.819999694824219
309050,10.930000305175781
309398,11.0
309818,11.039999961853027
310201,11.039999961853027
310692,11.069999694824219
311126,11.260000228881836
311518,11.380000114440918
311890,11.420000076293945
312248,11.420000076293945
312605,11.289999961853027
312990,11.279999732971191
313274,11.479999542236328
313596,11.470000267028809
314026,11.470000267028809
314276,11.670000076293945
314683,11.670000076293945
315080,11.6899995803833
315525,11.9399995803833
315935,11.9399995803833
316408,11.859999656677246
316873,12.0
317393,12.270000457763672
317766,12.420000076293945
318456,12.420000076293945
318649,14.670000076293945
318962,14.65999984741211
319286,15.0
319710,15.039999961853027
320131,15.039999961853027
320444,15.1899995803833
320756,15.229999542236328
321088,15.149999618530273
321343,15.1899995803833
321792,15.1899995803833
322107,15.25
322391,15.289999961853027
322695,15.350000381469727
322990,15.319999694824219
323526,15.319999694824219
323882,15.34000015258789
324319,15.319999694824219
324719,15.460000038146973
325269,15.380000114440918
325827,15.380000114440918
326273,15.5
326635,15.529999732971191
326905,15.720000267028809
327487,15.890000343322754
328053,15.890000343322754
328495,15.979999542236328
329053,16.170000076293945
329472,16.219999313354492
329801,16.190000534057617
330069,16.190000534057617
330349,16.200000762939453
330762,16.229999542236328
331007,16.389999389648438
331333,16.559999465942383
331799,16.559999465942383
332111,16.6299991607666
332507,16.81999969482422
332863,16.969999313354492
333350,17.219999313354492
333657,17.219999313354492
333956,17.260000228881836
334185,17.239999771118164
334531,17.219999313354492
334985,17.399999618530273
335368,17.399999618530273
335838,17.459999084472656
336159,17.6200008392334
336529,17.520000457763672
336851,17.540000915527344
337348,17.540000915527344
337944,17.860000610351562
338261,17.989999771118164
338627,18.110000610351562
339080,18.170000076293945
339463,18.170000076293945
340055,18.079999923706055
340589,18.209999084472656
341024,18.059999465942383
341316,17.959999084472656
341833,17.959999084472656
342209,18.1299991607666
342696,18.059999465942383
343170,18.1299991607666
343538,18.329999923706055
343938,18.329999923706055
344289,18.389999389648438
344805,18.510000228881836
345126,18.540000915527344
345466,18.530000686645508
345894,18.530000686645508
346285,18.600000381469727
346673,18.889999389648438
347148,18.829999923706055
347645,18.979999542236328
348304,18.979999542236328
348892,19.1200008392334
349200,19.290000915527344
349709,19.34000015258789
349972,19.299999237060547
350185,19.299999237060547
350622,19.25
351048,19.309999465942383
351417,19.440000534057617
351680,19.510000228881836
352315,19.510000228881836
352846,19.6299991607666
353193,19.719999313354492
353681,19.690000534057617
353973,19.729999542236328
354302,19.729999542236328
354919,19.729999542236328
355223,19.639999389648438
355627,19.850000381469727
356196,19.920000076293945
356579,19.920000076293945
357023,19.920000076293945
357357,19.8799991607666
357652,19.8700008392334
358298,21.34000015258789
358761,21.34000015258789
359178,21.399999618530273
359777,21.229999542236328
360061,21.290000915527344
360392,21.360000610351562
360943,21.360000610351562
361382,21.40999984741211
361820,21.579999923706055
362154,21.59000015258789
362414,21.780000686645508
363004,21.780000686645508
363632,22.190000534057617
364193,22.299999237060547
364673,22.1299991607666
365185,22.270000457763672
365684,22.270000457763672
366035,22.329999923706055
366595,22.440000534057617
366996,22.799999237060547
367339,22.770000457763672
367997,22.770000457763672
368403,22.860000610351562
368750,22.969999313354492
369127,22.799999237060547
369632,22.809999465942383
370192,22.809999465942383
370599,20.739999771118164
371080,20.829999923706055
371597,20.610000610351562
371982,20.889999389648438
372767,20.889999389648438
373471,21.040000915527344
374165,21.25
374523,21.34000015258789
374889,21.34000015258789
375546,21.34000015258789
376169,21.43000030517578
376496,21.68000030517578
376852,21.8700008392334
377376,22.010000228881836
377941,22.010000228881836
378685,22.06999969482422
379488,24.459999084472656
380044,24.56999969482422
380415,24.6200008392334
381046,24.6200008392334
381355,24.700000762939453
381955,24.770000457763672
382391,24.75
382798,24.719999313354492
383349,24.719999313354492
383875,24.670000076293945
384331,24.549999237060547
384597,24.739999771118164
385000,24.940000534057617
385592,24.940000534057617
385837,25.049999237060547
386422,25.100000381469727
386926,25.059999465942383
387354,25.049999237060547
387942,25.049999237060547
388467,25.059999465942383
389186,25.09000015258789
389700,25.360000610351562
390127,25.149999618530273
390601,25.149999618530273
391059,25.299999237060547
391636,25.469999313354492
391929,25.639999389648438
392416,25.59000015258789
393035,25.59000015258789
393535,25.780000686645508
394033,25.8700008392334
394611,25.889999389648438
395018,26.100000381469727
395651,26.100000381469727
396053,25.90999984741211
396519,25.959999084472656
397150,25.989999771118164
397716,26.110000610351562
398191,26.110000610351562
398707,26.25
399569,26.459999084472656
400011,27.489999771118164
400229,27.469999313354492
401051,27.469999313354492
401602,27.540000915527344
402061,27.65999984741211
402735,27.6299991607666
403142,27.59000015258789
403730,27.59000015258789
404359,27.59000015258789
404810,27.6299991607666
405475,27.81999969482422
406295,27.90999984741211
406910,27.90999984741211
407397,27.940000534057617
407876,27.760000228881836
408170,27.729999542236328
408871,27.829999923706055
409392,27.829999923706055
409955,27.969999313354492
410399,27.940000534057617
410835,27.93000030517578
411574,28.09000015258789
412225,28.09000015258789
412534,28.200000762939453
412794,28.110000610351562
413303,28.15999984741211
413797,28.149999618530273
414356,28.149999618530273
414796,27.969999313354492
415175,27.969999313354492
415415,28.059999465942383
415973,28.100000381469727
416608,28.100000381469727
417320,28.479999542236328
418473,28.700000762939453
419056,28.90999984741211
419642,28.940000534057617
420479,28.940000534057617
420898,29.09000015258789
421274,29.3799991607666
421633,29.719999313354492
422099,28.350000381469727
422513,28.350000381469727
423127,28.31999969482422
423566,28.549999237060547
423869,28.649999618530273
424342,28.6299991607666
424726,28.6299991607666
425357,28.760000228881836
426117,28.6299991607666
426337,28.670000076293945
426809,28.520000457763672
427574,28.520000457763672
427810,28.31999969482422
428177,28.200000762939453
428430,28.1200008392334
428789,28.0
429455,28.0
429800,27.8799991607666
430709,27.950000762939453
431382,27.860000610351562
432230,27.8700008392334
432977,27.8700008392334
433228,27.889999389648438
433802,27.700000762939453
434382,27.809999465942383
434831,27.780000686645508
435406,27.780000686645508
435892,27.610000610351562
436543,27.739999771118164
437106,27.780000686645508
437418,27.559999465942383
438118,27.559999465942383
438971,27.479999542236328
439335,27.760000228881836
439640,27.649999618530273
440485,27.739999771118164
441113,27.739999771118164
441551,27.809999465942383
441874,27.809999465942383
442465,27.739999771118164
443113,27.940000534057617
443947,27.940000534057617
444559,28.079999923706055
445026,25.8700008392334
445518,25.760000228881836
446139,25.8700008392334
446660,25.8700008392334
447318,25.8799991607666
448059,25.950000762939453
448848,26.049999237060547
449286,26.1200008392334
450267,26.1200008392334
450861,26.350000381469727
